point1.x,point1.y,point2.x,point2.y
725.103,685.398,716.368,659.519
711.658,147.587,678.29,143.143
723.961,171.817,711.658,147.587
721.955,186.044,723.961,171.817
714.228,358.176,689.18,348.811
714.228,358.176,731.684,364.703
705.535,697.603,725.103,685.398
705.535,697.603,671.354,718.922
741.164,708.675,725.103,685.398
702.765,276.796,709.865,275.967
702.765,276.796,672.279,280.354
724.578,313.592,709.865,275.967
696.715,597.033,724.894,588.819
696.715,597.033,681.44,601.486
718.396,653.621,751.159,621.913
744.233,607.282,724.894,588.819
751.063,618.925,744.233,607.282
751.159,621.913,751.063,618.925
692.926,104.869,699.112,102.212
692.926,104.869,690.411,105.949
724.589,116.301,699.112,102.212
724.589,116.301,739.572,124.587
741.339,129.164,739.572,124.587
721.168,49.3276,745.729,-7.97399
745.729,-7.97399,736.459,-74.016
703.891,334.173,695.742,334.721
731.684,364.703,735.346,363.697
723.839,341.454,703.891,334.173
723.839,341.454,733.501,344.981
741.116,355.806,733.501,344.981
735.346,363.697,741.116,355.806
727.938,957.569,707.145,936.88
727.938,957.569,774.641,1004.04
771.878,1023.74,774.641,1004.04
755.213,1078.31,771.878,1023.74
702.645,753.187,686.886,754.916
740.478,770.922,702.645,753.187
754.167,793.919,740.478,770.922
710.744,376.309,731.684,364.703
710.744,376.309,683.98,391.143
736.831,377.071,735.346,363.697
711.632,326.472,724.578,313.592
711.632,326.472,703.891,334.173
732.636,317.656,724.578,313.592
734.684,335.59,732.636,317.656
733.501,344.981,734.684,335.59
745.079,71.9407,727.497,66.0522
739.572,124.587,745.079,71.9407
745.46,942.057,714.276,922.638
745.46,942.057,782.825,965.325
774.641,1004.04,782.825,965.325
712.775,146.895,741.339,129.164
712.775,146.895,711.658,147.587
757.816,137.294,741.339,129.164
746.468,162.797,757.816,137.294
735.88,478.271,712.438,474.124
735.88,478.271,753.456,481.38
754.555,482.825,753.456,481.38
737.814,264.837,735.054,264.021
746.402,273.24,737.814,264.837
765.794,300.474,746.402,273.24
766.557,302.207,765.794,300.474
753.456,481.38,734.992,434.804
722.723,398.854,736.831,377.071
722.723,398.854,714.883,410.959
752.07,396.632,736.831,377.071
752.07,396.632,753.971,399.073
759.44,411.698,753.971,399.073
753.234,426.323,754.925,424.848
754.925,424.848,759.44,411.698
733.546,167.976,746.468,162.797
733.546,167.976,723.961,171.817
753.068,179.685,746.468,162.797
734.546,316.785,766.557,302.207
734.546,316.785,732.636,317.656
770.446,306.422,766.557,302.207
727.042,502.582,719.058,505.069
747.581,508.884,727.042,502.582
747.581,508.884,761.092,513.03
758.323,542.952,761.092,513.03
750.029,670.308,716.756,658.927
750.029,670.308,768.608,676.662
765.911,704.704,768.608,676.662
751.464,905.027,721.041,899.955
751.464,905.027,758.48,906.196
779.369,949.762,758.48,906.196
779.369,949.762,784.969,961.441
782.825,965.325,784.969,961.441
781.399,47.114,745.729,-7.97399
779.35,66.2174,781.399,47.114
743.208,328.638,770.446,306.422
743.208,328.638,734.684,335.59
760.819,354.017,770.287,351.514
772.646,308.362,770.446,306.422
776.949,313.767,772.646,308.362
770.287,351.514,776.949,313.767
734.054,497.546,754.555,482.825
734.054,497.546,727.042,502.582
760.481,484.79,754.555,482.825
760.481,484.79,773.394,489.071
761.092,513.03,773.394,489.071
764.158,634.425,751.159,621.913
768.608,676.662,779.743,655.274
779.743,655.274,764.158,634.425
741.002,186.699,753.068,179.685
741.002,186.699,727.106,194.777
759.292,182.02,753.068,179.685
759.292,182.02,759.375,182.052
760.01,203.812,759.375,182.052
718.07,851.141,711.535,853.386
733.442,853.263,718.07,851.141
762.127,888.832,733.442,853.263
762.127,888.832,766.731,894.54
758.48,906.196,766.731,894.54
747.435,355.232,760.819,354.017
747.435,355.232,741.116,355.806
753.971,399.073,760.819,354.017
711.458,743.003,741.164,708.675
711.458,743.003,702.645,753.187
744.068,708.209,765.911,704.704
744.068,708.209,741.164,708.675
781.255,715.715,765.911,704.704
778.861,744.135,781.255,715.715
750.487,206.008,760.01,203.812
750.487,206.008,729.062,210.946
768.835,207.828,760.01,203.812
768.835,207.828,780.349,213.067
780.24,222.724,780.349,213.067
756.574,223.811,780.24,222.724
756.574,223.811,728.457,225.102
780.341,236.387,782.164,231.717
782.164,231.717,780.24,222.724
743.781,546.193,758.323,542.952
743.781,546.193,730.241,549.211
777.84,549.975,758.323,542.952
777.84,549.975,786.334,553.031
747.039,71.6134,779.35,66.2174
747.039,71.6134,745.079,71.9407
806.758,91.7094,779.35,66.2174
780.985,137.124,805.479,95.1702
805.479,95.1702,806.758,91.7094
758.831,137.287,780.985,137.124
758.831,137.287,757.816,137.294
759.375,182.052,781.148,172.99
781.148,172.99,788.254,152.887
788.254,152.887,780.985,137.124
722.667,843.853,754.167,793.919
722.667,843.853,718.07,851.141
776.91,800.904,754.167,793.919
776.91,800.904,779.712,801.764
777.243,851.296,779.712,801.764
736.464,432.036,753.234,426.323
736.464,432.036,736.288,432.096
773.394,489.071,782.497,486.169
784.272,473.389,753.234,426.323
784.272,473.389,785.322,474.98
782.497,486.169,785.322,474.98
777.953,358.244,770.287,351.514
786.756,385.259,777.953,358.244
759.8,852.079,777.243,851.296
759.8,852.079,733.442,853.263
766.731,894.54,781.503,885.556
785.98,857.416,777.243,851.296
781.503,885.556,790.67,861.746
790.67,861.746,785.98,857.416
788.696,202.388,781.148,172.99
780.349,213.067,788.696,202.388
757.242,590.52,786.334,553.031
757.242,590.52,744.233,607.282
805.931,589.753,799.665,554.086
753.517,761.822,778.861,744.135
753.517,761.822,740.478,770.922
783.463,800.449,783.119,748.243
779.712,801.764,783.463,800.449
783.119,748.243,778.861,744.135
786.334,553.031,799.665,554.086
786.911,489.909,782.497,486.169
811.53,527.502,786.911,489.909
799.665,554.086,810.96,542.629
810.96,542.629,811.53,527.502
757.06,251.962,780.341,236.387
757.06,251.962,737.814,264.837
795.798,263.311,780.341,236.387
800.996,917.05,781.503,885.556
800.996,917.05,809.677,931.074
784.969,961.441,794.301,953.248
794.301,953.248,809.677,931.074
778.201,266.848,795.798,263.311
778.201,266.848,746.402,273.24
796.227,263.675,795.798,263.311
789.243,429.498,754.925,424.848
789.243,429.498,810.686,432.403
785.322,474.98,815.761,444.951
815.761,444.951,810.686,432.403
786.203,42.184,799.538,18.8257
799.538,18.8257,846.243,-72.3605
846.243,-72.3605,3688.72,-40841.6
761.294,409.904,786.756,385.259
761.294,409.904,759.44,411.698
794.911,388.301,786.756,385.259
811.554,429.267,794.911,388.301
810.686,432.403,811.554,429.267
800.352,757.387,783.119,748.243
797.286,798.655,800.352,757.387
772.38,607.591,805.931,589.753
772.38,607.591,751.063,618.925
825.513,610.558,805.931,589.753
780.58,282.595,796.227,263.675
780.58,282.595,765.794,300.474
802.409,265.851,796.227,263.675
802.409,265.851,809.719,268.424
793.237,655.471,779.743,655.274
793.237,655.471,820.033,655.862
830.369,705.138,836.637,699.121
836.733,683.449,820.033,655.862
836.637,699.121,836.733,683.449
789.749,624.47,825.513,610.558
789.749,624.47,764.158,634.425
830.222,614.403,825.513,610.558
820.033,655.862,830.222,614.403
789.619,799.65,797.286,798.655
789.619,799.65,783.463,800.449
807.375,800.8,797.286,798.655
807.455,817.716,807.375,800.8
790.471,289.16,809.719,268.424
790.471,289.16,772.646,308.362
816.589,271.168,810.132,268.459
816.589,271.168,827.499,275.746
834.735,313.317,827.499,275.746
798.902,313.596,834.735,313.317
798.902,313.596,776.949,313.767
816.121,350.216,836.128,314.661
836.128,314.661,834.735,313.317
819.036,166.108,788.254,152.887
819.036,166.108,823.035,167.826
825.935,172.551,823.035,167.826
804.52,862.548,790.67,861.746
804.52,862.548,821.525,863.532
809.677,931.074,848.174,902.783
836.243,871.332,827.617,865.117
851.647,896.938,836.243,871.332
848.174,902.783,851.647,896.938
809.719,268.424,810.132,268.459
803.996,232.965,782.164,231.717
803.996,232.965,809.113,233.258
810.132,268.459,809.113,233.258
799.949,201.409,788.696,202.388
809.113,233.258,819.154,228.632
817.823,213.49,799.949,201.409
817.823,213.49,822.983,216.978
819.154,228.632,823.717,223.672
823.717,223.672,822.983,216.978
797.102,836.855,807.455,817.716
797.102,836.855,785.98,857.416
817.904,851.743,807.455,817.716
817.904,851.743,821.525,863.532
792.443,713.306,830.369,705.138
792.443,713.306,781.255,715.715
826.262,753.998,828.023,745.174
828.023,745.174,830.369,705.138
799.292,353.756,816.121,350.216
799.292,353.756,777.953,358.244
822.426,370.845,816.121,350.216
818.966,381.503,822.426,370.845
805.059,756.772,826.262,753.998
805.059,756.772,800.352,757.387
828.151,757.673,826.262,753.998
829.417,481.601,818.313,446.308
818.313,446.308,815.761,444.951
814.61,27.1271,799.538,18.8257
814.61,27.1271,825.239,32.9813
825.239,32.9813,837.295,30.9008
837.295,30.9008,851.72,-13.8617
851.72,-13.8617,846.243,-72.3605
805.374,385.344,818.966,381.503
805.374,385.344,794.911,388.301
838.039,401.604,818.966,381.503
812.78,484.853,829.417,481.601
812.78,484.853,786.911,489.909
840.08,491.943,829.417,481.601
840.08,491.943,842.291,494.087
829.97,270.657,819.154,228.632
829.97,270.657,830.289,271.899
827.499,275.746,830.289,271.899
784.699,43.7272,786.203,42.184
784.699,43.7272,781.399,47.114
813.875,35.6605,825.239,32.9813
813.875,35.6605,786.203,42.184
839.991,74.9993,837.295,30.9008
800.887,200.366,825.935,172.551
800.887,200.366,799.949,201.409
822.983,216.978,838.883,193.419
837.408,180.22,825.935,172.551
838.883,193.419,837.408,180.22
821.525,863.532,827.617,865.117
808.728,800.587,807.375,800.8
830.156,806.225,808.728,800.587
830.156,806.225,834.272,807.308
827.617,865.117,834.272,807.308
830.04,144.548,805.479,95.1702
831.394,151.213,830.04,144.548
823.035,167.826,831.394,151.213
825.391,224.388,823.717,223.672
843.871,243.149,825.391,224.388
843.871,243.149,853.138,252.557
830.289,271.899,853.138,252.557
809.054,799.868,828.151,757.673
809.054,799.868,808.728,800.587
834.272,807.308,861.789,798.801
850.738,772.681,828.151,757.673
850.738,772.681,857.925,777.457
862.603,791.444,857.925,777.457
862.741,792.103,862.603,791.444
861.789,798.801,862.741,792.103
814.129,90.375,806.758,91.7094
845.673,121.888,814.129,90.375
850.249,318.825,836.128,314.661
866.138,363.243,850.249,318.825
830.045,545.899,810.96,542.629
859.802,566.093,830.045,545.899
859.802,566.093,860.72,566.716
865.359,604.059,860.72,566.716
834.736,368.704,866.138,363.243
834.736,368.704,822.426,370.845
869.251,367.234,866.138,363.243
874.484,400.023,869.251,367.234
833.917,138.929,845.673,121.888
833.917,138.929,830.04,144.548
857.455,130.036,845.673,121.888
857.455,130.036,865.808,135.812
843.53,962.899,794.301,953.248
843.53,962.899,846.588,963.499
849.598,983.304,846.588,963.499
840.173,446.355,818.313,446.308
840.173,446.355,844.347,446.364
842.291,494.087,852.79,492.927
860.433,462.194,844.347,446.364
852.79,492.927,860.433,462.194
814.675,426.006,838.039,401.604
814.675,426.006,811.554,429.267
838.147,401.6,874.484,400.023
838.147,401.6,838.039,401.604
844.347,446.364,874.736,400.298
874.736,400.298,874.484,400.023
860.564,212.554,838.883,193.419
860.564,212.554,863.326,214.992
862.787,219.43,863.326,214.992
846.588,963.499,863.718,952.274
863.718,952.274,848.174,902.783
841.967,222.191,862.787,219.43
841.967,222.191,825.391,224.388
853.138,252.557,866.013,248.532
866.974,237.64,862.787,219.43
866.013,248.532,866.974,237.64
875.999,816.994,861.789,798.801
815.962,522.688,842.291,494.087
815.962,522.688,811.53,527.502
861.481,498.902,852.79,492.927
838.822,147.889,865.808,135.812
838.822,147.889,831.394,151.213
868.143,169.365,868.289,148.973
868.289,148.973,866.9,136.069
851.289,747.176,828.023,745.174
851.289,747.176,870.122,748.796
857.925,777.457,870.122,748.796
434.849,32753.4,620.986,4343.64
434.849,32753.4,-2.52728e+07,3.85745e+09
666.409,3238.63,755.213,1078.31
666.409,3238.63,620.986,4343.64
838.947,988.845,849.598,983.304
838.947,988.845,771.878,1023.74
857.045,985.044,849.598,983.304
857.045,985.044,901.385,995.41
922.356,1026.76,901.385,995.41
922.356,1026.76,923.32,1028.2
982.402,1397.67,923.32,1028.2
982.402,1397.67,1.04288e+06,6.51694e+06
881.029,720.853,836.637,699.121
881.029,720.853,886.317,723.442
870.122,748.796,886.317,723.442
845.866,532.104,861.481,498.902
845.866,532.104,843.698,536.713
875.581,505.021,861.481,498.902
881.652,525.667,875.581,505.021
836.412,612.58,865.359,604.059
836.412,612.58,830.222,614.403
886.412,612.475,865.359,604.059
886.412,612.475,895.946,616.287
871.911,661.582,895.946,616.287
879.417,963.285,863.718,952.274
879.417,963.285,894.082,973.571
901.385,995.41,894.082,973.571
817.479,88.3835,839.991,74.9993
817.479,88.3835,814.129,90.375
865.808,135.812,866.9,136.069
858.423,75.255,839.991,74.9993
858.423,75.255,860.225,75.28
866.9,136.069,894.025,113.82
894.025,113.82,860.225,75.28
879.636,55.8684,860.428,1.06764
860.225,75.28,879.636,55.8684
860.428,1.06764,851.72,-13.8617
874.791,307.609,869.086,250.816
869.086,250.816,866.013,248.532
843.698,536.713,830.045,545.899
855.028,533.416,881.652,525.667
855.028,533.416,843.698,536.713
860.72,566.716,866.872,560.923
866.872,560.923,883.556,528.378
883.556,528.378,881.652,525.667
846.893,176.87,868.143,169.365
846.893,176.87,837.408,180.22
863.326,214.992,893.046,188.289
889.595,185.581,868.143,169.365
889.595,185.581,893.046,188.189
893.046,188.289,893.046,188.189
879.032,456.84,894.4,431.322
875.169,400.512,874.736,400.298
894.4,431.322,875.169,400.512
845.534,858.633,875.999,816.994
845.534,858.633,836.243,871.332
897.038,825.926,875.999,816.994
897.038,825.926,910.137,831.488
865.725,460.67,879.032,456.84
865.725,460.67,860.433,462.194
895.302,481.341,879.032,456.84
894.605,489.375,895.302,481.341
865.575,895.748,851.647,896.938
891.592,906.292,865.575,895.748
894.082,973.571,902.77,936.476
902.77,936.476,891.592,906.292
856.564,671.122,871.911,661.582
856.564,671.122,836.733,683.449
886.317,723.442,886.757,723.434
895.208,679.103,871.911,661.582
895.208,679.103,900.625,683.178
886.757,723.434,900.625,683.178
912.905,736.249,886.757,723.434
901.992,219.118,905.241,207.679
905.241,207.679,893.046,188.289
891.191,254.49,869.086,250.816
891.191,254.49,903.881,256.599
914.342,296.975,903.881,256.599
904.951,306.18,914.342,296.975
887.237,562.107,866.872,560.923
887.237,562.107,902.209,562.978
895.946,616.287,917.139,614.328
917.897,601.951,902.209,562.978
917.897,601.951,921.114,609.944
917.139,614.328,921.114,609.944
895.631,28.0878,860.428,1.06764
895.631,28.0878,895.875,28.2746
898.06,52.4671,895.875,28.2746
903.417,535.568,883.556,528.378
903.417,535.568,903.563,535.62
902.209,562.978,903.563,535.62
858.798,314.918,874.791,307.609
858.798,314.918,850.249,318.825
884.375,307.155,904.951,306.18
884.375,307.155,874.791,307.609
914.427,343.635,904.951,306.18
882.439,769.679,912.905,736.249
882.439,769.679,862.603,791.444
916.051,737.433,912.905,736.249
916.051,737.433,918.232,738.254
915.401,770.775,918.232,738.254
890.499,152.987,868.289,148.973
890.499,152.987,907.912,156.135
913.729,168.919,907.912,156.135
893.046,188.189,913.729,168.919
895.13,113.89,894.025,113.82
895.13,113.89,895.319,113.902
907.912,156.135,895.417,113.969
895.417,113.969,895.319,113.902
884.09,228.587,901.992,219.118
884.09,228.587,866.974,237.64
907.334,252.072,901.992,219.118
903.881,256.599,907.334,252.072
886.535,54.5948,898.06,52.4671
886.535,54.5948,879.636,55.8684
905.466,54.0529,898.06,52.4671
905.466,54.0529,906.516,54.2778
895.319,113.902,920.933,70.1317
920.933,70.1317,906.516,54.2778
900.625,683.178,933.153,661.251
933.153,661.251,917.139,614.328
895.875,28.2746,902.8,21.5585
902.8,21.5585,955.225,-71.3999
955.225,-71.3999,6716.04,-40682.3
888.247,781.772,915.401,770.775
888.247,781.772,862.741,792.103
910.137,831.488,937.043,828.599
937.043,828.599,915.401,770.775
898.119,432.608,894.4,431.322
909.793,448.142,898.119,432.608
914.942,463.644,909.793,448.142
887.471,357.717,914.427,343.635
887.471,357.717,869.251,367.234
925.885,353.246,914.427,343.635
935.612,372.632,925.885,353.246
936.214,380.038,935.612,372.632
875.782,504.856,894.605,489.375
875.782,504.856,875.581,505.021
915.331,497.56,894.605,489.375
915.331,497.56,943.09,508.524
903.563,535.62,927.041,528.264
927.041,528.264,943.09,508.524
908.979,29.8675,902.8,21.5585
908.979,29.8675,916.18,39.5496
906.516,54.2778,916.18,39.5496
871.799,886.773,910.137,831.488
871.799,886.773,865.575,895.748
941.46,830.207,937.043,828.599
943.408,831.646,941.46,830.207
947.336,884.538,943.408,831.646
946.386,888.065,947.336,884.538
916.18,39.5496,950.137,1.26014
950.137,1.26014,955.225,-71.3999
898.59,478.378,914.942,463.644
898.59,478.378,895.302,481.341
926.789,468.501,914.942,463.644
926.789,468.501,927.689,468.87
944.092,501.468,927.689,468.87
944.092,501.468,946.72,506.692
943.09,508.524,946.72,506.692
918.232,738.254,934.192,732.898
957.598,683.133,933.153,661.251
934.192,732.898,957.598,683.133
902.228,391.437,936.214,380.038
902.228,391.437,875.169,400.512
965.758,412.039,936.214,380.038
925.504,212.695,905.241,207.679
925.504,212.695,928.68,213.481
920.319,247.089,938.143,226.518
938.143,226.518,928.68,213.481
943.245,586.498,927.041,528.264
921.114,609.944,937.85,600.545
937.85,600.545,943.245,586.498
927.513,119.658,895.417,113.969
927.513,119.658,929.367,119.986
942.734,127.446,929.367,119.986
942.734,127.446,944.205,128.267
939.11,151.167,944.205,128.267
922.454,936.55,902.77,936.476
922.454,936.55,958.208,936.685
944.792,979.956,958.208,936.685
923.32,1028.2,944.792,979.956
905.965,901.511,946.386,888.065
905.965,901.511,891.592,906.292
958.208,936.685,963.598,929.578
963.598,929.578,946.386,888.065
919.216,168.276,913.729,168.919
942.874,189.751,919.216,168.276
928.68,213.481,942.874,189.751
916.367,427.059,965.758,412.039
916.367,427.059,898.119,432.608
946.419,444.817,980.077,419.709
967.806,413.136,965.758,412.039
967.806,413.136,980.077,419.709
925.784,446.691,946.419,444.817
925.784,446.691,909.793,448.142
927.689,468.87,946.419,444.817
930.295,70.6431,920.933,70.1317
930.295,70.6431,936.767,70.9967
929.367,119.986,940.811,76.328
940.811,76.328,936.767,70.9967
916.76,248.455,920.319,247.089
916.76,248.455,907.334,252.072
938.457,258.081,920.319,247.089
938.457,258.081,949.73,264.912
946.923,293.601,949.73,264.912
936.767,70.9967,956.659,43.2699
956.659,43.2699,958.08,35.0917
958.08,35.0917,950.137,1.26014
929.589,295.396,946.923,293.601
929.589,295.396,914.342,296.975
964.604,303.392,946.923,293.601
969.357,310.188,964.604,303.392
947.391,228.531,938.143,226.518
947.391,228.531,968.503,233.127
949.73,264.912,968.503,233.127
947.649,794.866,940.56,736.935
947.649,794.866,949.023,806.095
940.56,736.935,934.192,732.898
944.205,128.267,962.454,121.768
963.369,91.2522,940.811,76.328
963.369,91.2522,977.06,100.31
962.454,121.768,977.06,100.31
946.72,506.692,948.376,506.583
948.376,506.583,1007.63,426.053
919.393,168.124,939.11,151.167
919.393,168.124,919.216,168.276
957.786,165.009,939.11,151.167
967.592,186.61,957.786,165.009
968.003,188.303,967.592,186.61
945.376,189.607,968.003,188.303
945.376,189.607,942.874,189.751
968.503,233.127,1006.88,218.626
980.656,197.967,968.003,188.303
980.656,197.967,1004.21,215.957
949.023,806.095,967.569,760.189
947.889,740.88,940.56,736.935
967.569,760.189,947.889,740.88
988.728,538.775,948.376,506.583
988.728,538.775,990.576,540.249
936.286,342.943,969.357,310.188
936.286,342.943,925.885,353.246
991.294,327.193,969.357,310.188
971.132,150.041,973.881,139.257
973.881,139.257,962.454,121.768
980.279,77.125,965.969,54.1678
980.279,77.125,991.069,94.4353
965.969,54.1678,956.659,43.2699
977.06,100.31,991.069,94.4353
982.153,613.301,937.85,600.545
982.153,613.301,1089.13,644.103
968.043,681.906,1089.13,644.103
980.077,419.709,1007.63,426.053
951.843,359.387,991.294,327.193
951.843,359.387,935.612,372.632
1007.63,426.053,1183.21,399.012
996.857,329.275,991.294,327.193
996.857,329.275,1183.21,399.012
960.919,161.495,971.132,150.041
960.919,161.495,957.786,165.009
976.546,160.161,971.132,150.041
942.429,827.119,949.023,806.095
942.429,827.119,941.46,830.207
980.216,762.337,967.569,760.189
980.216,762.337,1133.85,788.43
965.072,682.255,968.043,681.906
965.072,682.255,957.598,683.133
985.128,729.012,968.043,681.906
989.805,146.188,973.881,139.257
987.164,158.694,989.805,146.188
974.749,732.319,985.128,729.012
974.749,732.319,947.889,740.88
989.157,730.622,985.128,729.012
989.157,730.622,1133.85,788.43
980.858,56.1285,965.969,54.1678
980.858,56.1285,1068.21,67.632
991.069,94.4353,1110.16,78.8897
972.54,930.569,963.598,929.578
989.422,963.384,972.54,930.569
991.51,969.718,989.422,963.384
971.261,175.772,976.546,160.161
971.261,175.772,967.592,186.61
979.6,159.739,987.164,158.694
979.6,159.739,976.546,160.161
995.234,185.802,987.164,158.694
995.234,185.802,1004.21,215.957
987.417,43.7597,958.08,35.0917
987.417,43.7597,1068.21,67.632
949.458,580.427,990.576,540.249
949.458,580.427,943.245,586.498
1089.13,644.103,1822.9,606.44
980.496,972.132,991.51,969.718
980.496,972.132,944.792,979.956
999.09,978.25,991.51,969.718
999.09,978.25,218758,246070
972.849,826.827,1163.1,795.687
972.849,826.827,943.408,831.646
1450.75,853.99,1810.4,806.288
1068.21,67.632,1110.16,78.8897
1110.16,78.8897,1363.85,72.5727
1363.85,72.5727,78015.5,-4628.42
986.695,882.15,1450.75,853.99
986.695,882.15,947.336,884.538
1153.29,902.7,1450.75,853.99
990.576,540.249,1822.9,606.44
1822.9,606.44,6395.5,597.493
1133.85,788.43,1163.1,795.687
1163.1,795.687,1810.4,806.288
1810.4,806.288,6771.02,604.177
1004.21,215.957,1006.88,218.626
1006.88,218.626,1020.25,221.774
989.918,146.166,1363.85,72.5727
989.918,146.166,989.805,146.188
1020.25,221.774,81964.4,-822.194
969.917,295.599,1020.25,221.774
969.917,295.599,964.604,303.392
1183.21,399.012,6395.5,597.493
6395.5,597.493,6771.02,604.177
6771.02,604.177,83146.2,352.044
988.407,928.123,1153.29,902.7
988.407,928.123,972.54,930.569
998.021,960.199,1153.29,902.7
998.021,960.199,989.422,963.384
